,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
638,3.577554798126221,0.033240584232526245,0.1759364128112793,0.0007735767060489264,False,balanced,entropy,100,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 90}",0.7288101774723033,0.7269907706953693,0.7331488539611719,0.725065555488946,0.7281729991915926,0.7284376713618765,0.002678385358500172,192
457,3.181219530105591,0.019654170642172758,0.15703539848327636,0.000773743152669981,False,balanced,entropy,40,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 80}",0.7267889955312987,0.7288096465924949,0.7336540881910605,0.7259747892529671,0.72696038803557,0.7284375815206783,0.002768236130482044,193
478,3.5803184032440187,0.028727946730368336,0.17631316184997559,0.0006730903676666096,False,balanced,entropy,40,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 90}",0.7313358177419378,0.7265868936719617,0.7320375387562679,0.7257724627906342,0.7264551333872271,0.7284375692696058,0.002676470409027035,194
169,3.618320417404175,0.02502312335396126,0.19273700714111328,0.001035834826174373,False,balanced,gini,60,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 100}",0.7286076468254286,0.7242627427080391,0.7355737904148589,0.7276925733835159,0.7260509296685529,0.7284375366000791,0.0038635430081308372,195
459,3.9742199420928954,0.026655900958959446,0.19700751304626465,0.0028167575443997536,False,balanced,entropy,40,auto,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 100}",0.7302248088138463,0.7277993006434427,0.7341591386548616,0.7260758197641816,0.7238278092158448,0.7284173754184353,0.003554255977822494,196
577,3.1874237060546875,0.02131163176541839,0.1568622589111328,0.0006424157710982332,False,balanced,entropy,80,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 80}",0.7313359402526629,0.7285066163142142,0.7319358140176118,0.7253686470225892,0.7248383185125302,0.7283970672239216,0.0029328390974878767,197
558,3.582976770401001,0.020737773627464075,0.17659211158752441,0.0009279594508145327,False,balanced,entropy,70,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 90}",0.7325486739194105,0.7253743029343933,0.7346644341401127,0.722539506850228,0.7267582861762327,0.7283770408040755,0.004530947841953436,198
309,3.6197391510009767,0.024692944475935296,0.19532008171081544,0.0007783663500334286,False,balanced,gini,110,auto,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 100}",0.732548367642598,0.7243641611698827,0.7305218156481479,0.7259745850684255,0.7284761519805982,0.7283770163019305,0.0029625950201852113,199
618,3.5776505947113035,0.01885522975381888,0.17681460380554198,0.0012133371750103475,False,balanced,entropy,90,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 90}",0.72961813570366,0.7258794146535568,0.7318353756415683,0.7278945118952197,0.7265561843168957,0.72835672444218,0.002158000069866956,200
488,3.58045916557312,0.030124626966877545,0.17643113136291505,0.0008512673770402307,False,balanced,entropy,50,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 90}",0.7315380421119999,0.7266875770694552,0.731936446989691,0.7260758197641816,0.7255456750202102,0.7283567121911075,0.0027866027197095207,201
576,2.7849312305450438,0.021166834631088424,0.137886381149292,0.0003724197296016071,False,balanced,entropy,80,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 70}",0.731436705323973,0.7268899239502423,0.7309260193668221,0.7282988381246189,0.724232012934519,0.7283566999400352,0.0026553966999053337,202
718,3.5875429630279543,0.0184486471530942,0.17546582221984863,0.0011857159952227082,False,balanced,entropy,,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 90}",0.7290119526363736,0.7267889546943904,0.7332500069831114,0.7270862473870504,0.7255456750202103,0.7283365673442271,0.0026961275656508534,203
678,3.5794434547424316,0.02633824653020378,0.17552337646484376,0.0007639384375337046,False,balanced,entropy,110,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 90}",0.7305276553260394,0.7258793942351027,0.731936324478966,0.7270863494793212,0.7262530315278901,0.7283365510094638,0.0024372518896373513,204
76,2.537329578399658,0.018231002016169225,0.13560838699340821,0.0005140701634246651,False,balanced,gini,30,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 70}",0.7299213905849364,0.728001667942684,0.7313302639224046,0.7262782279003311,0.726050929668553,0.7283164960037818,0.002051581247372901,205
475,2.390769863128662,0.01759249370364628,0.11804227828979492,0.00026254501508609116,False,balanced,entropy,40,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 60}",0.7295169010079039,0.7251720377274228,0.7330482114005867,0.7271875433381689,0.7266572352465642,0.7283163857441294,0.0027475589508833354,206
628,3.5708501815795897,0.023575395201646015,0.17615852355957032,0.002966365408482079,False,balanced,entropy,90,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 90}",0.7310327466267489,0.7245659159154989,0.7322394772679717,0.72688422720153,0.7268593371059013,0.7283163408235301,0.0028638909301769654,207
538,3.581825113296509,0.029075616399733207,0.17770633697509766,0.002203757125892074,False,balanced,entropy,60,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 90}",0.729416421794952,0.7246673139588884,0.7337550574469125,0.7267832783641323,0.7268593371059013,0.7282962817341574,0.003116932537424709,208
445,2.3802701950073244,0.017666611860351462,0.11788992881774903,0.0005994486869038882,False,balanced,entropy,30,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 60}",0.7310326036975696,0.7250712930745667,0.7325431200998773,0.7274907573825371,0.7253435731608731,0.7282962694830848,0.003009684476669964,209
129,3.6197867393493652,0.02193660651370562,0.19353289604187013,0.0010389850063909217,False,balanced,gini,50,auto,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 100}",0.7280012391551465,0.7257785474899757,0.7342603937690718,0.7263793605038165,0.7270614389652386,0.7282961959766497,0.0030723310968473663,210
149,3.6314924716949464,0.025027565249162373,0.19437246322631835,0.001858094404426938,False,balanced,gini,50,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 100}",0.7309318182078053,0.727193076739248,0.7312290904820111,0.7258741262739278,0.7261519805982215,0.7282760184602427,0.002333550614405269,211
425,2.3782934665679933,0.016737413464990292,0.11754202842712402,0.0008513312463118994,False,balanced,entropy,30,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 60}",0.7294157888228728,0.7281026371985359,0.7310273765733031,0.7262779420419728,0.7265561843168957,0.7282759857907161,0.0017804071363750461,212
527,3.1884765148162844,0.014807828187842527,0.15687103271484376,0.0007743864429353879,False,balanced,entropy,60,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 80}",0.7294161155181396,0.7253740170760349,0.7340580060513764,0.7271871553875398,0.7253435731608731,0.7282757734387927,0.003253849159506531,213
615,2.392422389984131,0.018163476939643545,0.11815261840820312,0.0006256628123536313,False,balanced,entropy,90,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 60}",0.7290116871964695,0.7261823428395666,0.7339573226538829,0.7267834417117656,0.7253435731608731,0.7282556735125115,0.00309925328536238,214
668,3.5772098541259765,0.01743468418378114,0.17568650245666503,0.0008566092232319324,False,balanced,entropy,110,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 90}",0.7316390930416685,0.7277995456648927,0.7308246213234327,0.7253685857672267,0.7255456750202103,0.7282355041634861,0.0026050875855886035,215
656,2.7830991744995117,0.024725036447905614,0.13589906692504883,0.000535716668747947,False,balanced,entropy,100,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 70}",0.7297190845410577,0.7240608246147895,0.7311280599707968,0.7288041540283241,0.7273645917542442,0.7282153429818423,0.0024114583926144566,216
569,3.984443426132202,0.025868635650878616,0.19658946990966797,0.0009033259683791184,False,balanced,entropy,70,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 100}",0.7283047186394187,0.7285066775695768,0.7318352939677516,0.7276925733835159,0.7247372675828618,0.728215306228625,0.0022612919102909658,217
545,2.3903846740722656,0.015428593408730321,0.11799468994140624,0.0006407275036280031,False,balanced,entropy,70,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 60}",0.7287083710598306,0.729516798915633,0.7326438647527334,0.7230448635908416,0.7271624898949071,0.7282152776427891,0.0031429612165162217,218
566,2.7869679927825928,0.022806157357536685,0.1374044418334961,0.0005507168617139057,False,balanced,entropy,70,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 70}",0.7274960865990745,0.7243636711269827,0.7309259172745513,0.7296123981180392,0.7285772029102668,0.7281950552057829,0.002226232984664929,219
268,3.262584161758423,0.02248028806297659,0.17598018646240235,0.001444644843805967,False,balanced,gini,90,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 90}",0.7306285633265288,0.7263848122310788,0.731431294433619,0.7251668106031562,0.7272635408245756,0.7281750042837917,0.0024375463055850725,220
256,2.5354188442230225,0.01800673006662913,0.13707890510559081,0.003304514996935522,False,balanced,gini,90,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 70}",0.7286077080807911,0.7260814756759856,0.7336543127940564,0.7258742487846528,0.7266572352465643,0.72817499611641,0.002904824093646618,221
238,3.258885145187378,0.023121777734729794,0.174462890625,0.0006811934424763252,False,balanced,gini,80,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 90}",0.7277992802249884,0.7280011574813299,0.7320375387562679,0.7272884717571125,0.7257477768795473,0.7281748450198492,0.0020865251733974753,222
279,3.6266528129577638,0.021669979611705793,0.195206356048584,0.000835942913329753,False,balanced,gini,100,auto,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 100}",0.7300227886283258,0.7258793738166485,0.7327449769377643,0.7269852577127445,0.7251414713015361,0.7281547736794038,0.0028349479414839698,223
109,3.6303648471832277,0.020164606315009385,0.19484319686889648,0.0014929071959488669,False,balanced,gini,40,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 100}",0.7310327466267489,0.7247680586117444,0.7349677502767518,0.7254697387891661,0.7245351657235246,0.7281546920055871,0.004158850596832661,224
78,3.2578856468200685,0.018302942057988998,0.17428436279296874,0.0006711961363282482,False,balanced,gini,30,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 90}",0.7294163809580436,0.7291129627291338,0.7300167039289842,0.7265813806893369,0.7255456750202103,0.7281346206651417,0.0017468539738352531,225
239,3.614787292480469,0.028604441766799573,0.1949842929840088,0.0034809939544468973,False,balanced,gini,80,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 100}",0.731234603464636,0.7258794554904652,0.7332499661462031,0.7235500978207302,0.7267582861762327,0.7281344818196533,0.003571402216294045,226
325,2.172472286224365,0.012529067777300885,0.11878514289855957,0.002543907607885348,False,balanced,gini,110,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 60}",0.7292138298927149,0.728203157248396,0.7302187853698672,0.7287034297939223,0.7243330638641876,0.7281344532338176,0.002014373854687602,227
428,3.573522758483887,0.022533812716577676,0.1760481357574463,0.002515361959932598,False,balanced,entropy,30,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 90}",0.730022441514605,0.7267888934390279,0.7295116738836374,0.7277936243131844,0.7264551333872271,0.7281143533075364,0.0014287076043155527,228
197,2.898685264587402,0.014683460131159277,0.15655550956726075,0.004837025658742052,False,balanced,gini,70,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 80}",0.7300225027699675,0.7260814144206231,0.7335533027012962,0.725065677999671,0.7258488278092159,0.7281143451401547,0.003218169427260618,229
269,3.6199654579162597,0.028697297663516683,0.19504375457763673,0.000814842273357164,False,balanced,gini,90,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 100}",0.7297191049595119,0.7258797209303693,0.7323405281976402,0.7268842680384383,0.7257477768795473,0.7281142798011013,0.0025512019778565083,230
647,3.185733985900879,0.03129318090644468,0.15777373313903809,0.003474379538337819,False,balanced,entropy,100,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 80}",0.7292142382617983,0.726283740882956,0.7338560062843101,0.7272884717571125,0.7239288601455134,0.7281142634663381,0.0033384996921266693,231
356,2.540644407272339,0.01715433611639414,0.1370215892791748,0.00033883289513327296,False,balanced,gini,,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 70}",0.7315379604381833,0.7245655892202323,0.7321386713597531,0.7265816461292409,0.7256467259498787,0.7280941186194577,0.003128778578787702,232
598,3.585619831085205,0.03232463223002937,0.17637281417846679,0.0007499513673631908,False,balanced,entropy,80,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 90}",0.7305279003474894,0.7273949539955893,0.7330477009392325,0.7253687899517683,0.7241309620048504,0.728094061447786,0.003288894317312371,233
328,3.2667088508605957,0.026784984897065964,0.1760867118835449,0.0009571347564403209,False,balanced,gini,110,log2,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 90}",0.7296182377959308,0.7259804247463171,0.7302187036960506,0.729107082214334,0.7255456750202102,0.7280940246945685,0.0019403691803421017,234
400,0.3516243934631348,0.002177699617095924,0.017351245880126952,1.477318165159221e-05,False,balanced,entropy,20,sqrt,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 10}",0.728303901901252,0.7282025855316794,0.7264816977960974,0.7289067771789635,0.7284761519805982,0.7280742228777182,0.000831872493671802,235
655,2.3800987243652343,0.018150368296242017,0.11632680892944336,0.0004719189685484003,False,balanced,entropy,100,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 60}",0.7292139115665316,0.7245656504755948,0.73223927308343,0.7280968383575526,0.7261519805982215,0.7280535308162661,0.0026324893108397402,236
306,2.5477414608001707,0.01561689712601485,0.13676762580871582,0.0007919734802721875,False,balanced,gini,110,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 70}",0.7308305835120492,0.7246668647528967,0.7295113063514624,0.7277935426393678,0.7273645917542442,0.7280333778020041,0.002090303249499405,237
296,2.5333189487457277,0.01754452148181776,0.1372556209564209,0.0005612313271057519,False,balanced,gini,100,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 70}",0.7277996273387093,0.7262840063228602,0.7325424054539814,0.7260762077148107,0.7273645917542442,0.728013367716921,0.002354657415752301,238
645,2.392936944961548,0.024338468103702788,0.11797556877136231,0.0006100354381805371,False,balanced,entropy,100,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 60}",0.7276983109691366,0.7272938826474666,0.7326437014051,0.7248636373956965,0.7275666936135812,0.7280132452061961,0.002536818021040104,239
349,3.626314973831177,0.022320447459403214,0.19610099792480468,0.0009521532732010886,False,balanced,gini,,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 100}",0.7281025555247191,0.7240609471255146,0.7329468541941058,0.7267833396194947,0.728071948261924,0.7279931289451517,0.0028803897159341268,240
66,2.5480363845825194,0.015743628777771697,0.13765287399291992,0.00042623846514833083,False,balanced,gini,30,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 70}",0.7333566321507672,0.7237575901519672,0.7326439872634583,0.7261772586444792,0.7240299110751819,0.7279930758571707,0.004179519575783814,241
